gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	NE_FB	NE_HFC	NE_KC	NE_KC_Channel	NE_LC	NE_LEC	NE_Lymphocyte	NE_MEC	NE_MEL	NE_Mac-DC	NE_Mast	NE_Pc-vSMC	NE_SGC	NE_Schwann	NE_Sebocyte	NE_VEC	NF_FB	NF_HFC	NF_KC	NF_KC_Channel	NF_LC	NF_LEC	NF_Lymphocyte	NF_MEC	NF_MEL	NF_Mac-DC	NF_Mast	NF_Pc-vSMC	NF_SGC	NF_Schwann	NF_Sebocyte	NF_VEC	NP_FB	NP_HFC	NP_KC	NP_KC_Channel	NP_LC	NP_LEC	NP_Lymphocyte	NP_MEC	NP_MEL	NP_Mac-DC	NP_Mast	NP_Pc-vSMC	NP_SGC	NP_Schwann	NP_VEC	NT_FB	NT_HFC	NT_KC	NT_KC_Channel	NT_LC	NT_LEC	NT_Lymphocyte	NT_MEC	NT_MEL	NT_Mac-DC	NT_Mast	NT_Pc-vSMC	NT_SGC	NT_Schwann	NT_Sebocyte	NT_VEC	PS_FB	PS_HFC	PS_KC	PS_KC_Channel	PS_LC	PS_LEC	PS_Lymphocyte	PS_MEC	PS_MEL	PS_Mac-DC	PS_Mast	PS_Pc-vSMC	PS_SGC	PS_Schwann	PS_Sebocyte	PS_VEC
ERVH48-1	M5A8F1	False	SUPYN_HUMAN		CPI-SS001D6BC6C	ERVH48-1	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.008	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.001	0.0	0.0
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	ESAM	0.003	0.003	0.001	0.002	0.013	0.168	0.007	0.006	0.005	0.012	0.008	0.368	0.001	0.013	0.0	0.874	0.004	0.001	0.001	0.001	0.016	0.179	0.003	0.001	0.002	0.017	0.012	0.423	0.001	0.005	0.0	0.932	0.007	0.0	0.001	0.001	0.012	0.171	0.007	0.004	0.004	0.008	0.004	0.421	0.001	0.001	0.779	0.001	0.001	0.004	0.0	0.014	0.149	0.005	0.01	0.003	0.023	0.005	0.345	0.001	0.003	0.0	0.825	0.004	0.0	0.008	0.001	0.015	0.171	0.004	0.0	0.005	0.011	0.009	0.46	0.003	0.008	0.0	0.742
FLT3LG	P49771	False	FLT3L_HUMAN		CPI-SS0D97E07F8	FLT3LG	0.182	0.03	0.012	0.026	0.006	0.03	0.291	0.029	0.002	0.012	0.024	0.091	0.008	0.058	0.0	0.074	0.194	0.03	0.025	0.022	0.009	0.03	0.313	0.03	0.008	0.021	0.015	0.079	0.006	0.059	0.008	0.073	0.146	0.081	0.016	0.027	0.011	0.044	0.287	0.019	0.006	0.004	0.016	0.086	0.007	0.05	0.067	0.227	0.026	0.015	0.025	0.005	0.033	0.298	0.026	0.007	0.015	0.011	0.081	0.005	0.028	0.005	0.063	0.195	0.048	0.017	0.019	0.01	0.042	0.26	0.0	0.005	0.022	0.004	0.089	0.008	0.065	0.004	0.066
FTH1	P02794	False	FRIH_HUMAN		CPI-SS018AC8F36	FTH1	3.321	2.712	1.844	2.933	3.301	3.229	3.364	3.307	3.86	4.837	5.311	3.316	2.381	3.39	1.423	2.408	2.836	2.522	1.629	2.691	3.367	2.956	3.058	2.688	3.488	4.202	5.271	2.964	2.082	3.359	1.385	2.14	3.134	2.56	1.952	2.651	4.106	3.287	3.557	2.651	3.63	4.452	5.053	2.891	2.03	3.336	2.148	3.105	2.713	1.832	2.813	3.369	3.035	3.171	3.132	3.739	4.577	5.093	3.149	2.236	3.195	2.073	2.106	2.879	2.271	1.592	2.818	3.523	3.098	2.897	2.504	3.597	4.188	5.066	2.973	2.09	2.897	1.444	2.185
FTL	P02792	False	FRIL_HUMAN		CPI-SS00577086D	FTL	3.404	2.011	1.585	1.899	3.402	2.942	2.049	2.711	3.717	4.233	3.94	3.023	1.72	3.051	0.455	2.359	3.19	2.074	1.548	1.77	3.333	2.868	1.879	2.516	3.471	3.562	3.83	2.708	1.407	2.868	0.917	2.21	3.43	2.377	1.64	1.639	3.745	3.12	2.15	2.219	3.649	4.499	4.139	2.841	1.595	3.198	2.355	3.292	1.966	1.525	1.636	3.416	2.8	2.006	2.546	3.62	4.006	3.942	2.931	1.581	2.726	0.905	2.287	2.943	1.734	1.458	1.393	3.437	2.805	1.8	2.05	3.628	4.282	3.823	2.601	1.564	2.45	0.71	2.262
HGF	P14210	False	HGF_HUMAN		CPI-SS0109FE6AE	HGF	0.074	0.016	0.0	0.0	0.0	0.098	0.001	0.006	0.001	0.015	0.036	0.29	0.0	0.017	0.0	0.039	0.034	0.024	0.0	0.0	0.001	0.067	0.0	0.001	0.0	0.027	0.058	0.334	0.001	0.006	0.0	0.054	0.077	0.0	0.0	0.0	0.0	0.149	0.0	0.004	0.001	0.047	0.005	0.108	0.0	0.028	0.071	0.053	0.02	0.001	0.0	0.001	0.094	0.001	0.003	0.0	0.015	0.016	0.278	0.0	0.022	0.0	0.047	0.199	0.0	0.002	0.0	0.007	0.202	0.004	0.0	0.001	0.068	0.015	0.173	0.001	0.014	0.0	0.046
ICOSLG	O75144	False	ICOSL_HUMAN		CPI-SS0E4B1484B	ICOSLG	0.099	0.036	0.03	0.058	0.031	0.022	0.042	0.007	0.003	0.141	0.023	0.083	0.025	0.009	0.03	0.014	0.089	0.028	0.056	0.051	0.039	0.012	0.027	0.007	0.002	0.138	0.019	0.062	0.024	0.005	0.058	0.008	0.089	0.043	0.022	0.04	0.077	0.021	0.028	0.007	0.002	0.119	0.01	0.054	0.017	0.009	0.013	0.101	0.034	0.031	0.044	0.022	0.025	0.029	0.0	0.001	0.122	0.012	0.085	0.042	0.004	0.004	0.011	0.063	0.056	0.018	0.037	0.035	0.01	0.027	0.0	0.003	0.115	0.004	0.047	0.011	0.003	0.01	0.01
KISS1	Q15726	False	KISS1_HUMAN		CPI-SS0F856A80F	KISS1	0.001	0.001	0.0	0.0	0.004	0.03	0.001	0.005	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.002	0.0	0.002	0.0	0.0	0.001	0.019	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.039	0.002	0.002	0.0	0.003	0.0	0.0	0.002	0.0	0.004	0.0	0.002	0.0	0.001	0.002	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.016	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.006	0.002
KITLG	P21583	False	SCF_HUMAN		CPI-SS0A612BCEF	KITLG	0.553	0.192	0.09	0.146	0.007	0.05	0.008	0.333	0.013	0.051	0.004	0.454	0.17	0.162	0.078	0.543	0.511	0.263	0.115	0.173	0.01	0.029	0.001	0.43	0.01	0.028	0.005	0.569	0.185	0.116	0.003	0.454	0.496	0.238	0.047	0.123	0.053	0.093	0.001	0.25	0.004	0.11	0.007	0.396	0.151	0.123	0.465	0.575	0.159	0.094	0.13	0.004	0.028	0.002	0.356	0.008	0.04	0.005	0.43	0.187	0.124	0.006	0.483	0.484	0.171	0.099	0.069	0.007	0.054	0.003	0.241	0.003	0.036	0.01	0.38	0.175	0.113	0.005	0.36
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	KLRB1	0.001	0.001	0.0	0.001	0.0	0.0	0.519	0.003	0.013	0.001	0.006	0.001	0.001	0.001	0.0	0.001	0.003	0.002	0.001	0.002	0.003	0.006	0.593	0.008	0.009	0.005	0.016	0.001	0.002	0.005	0.0	0.002	0.001	0.0	0.001	0.002	0.0	0.0	0.611	0.006	0.021	0.0	0.0	0.002	0.001	0.002	0.001	0.002	0.0	0.001	0.002	0.002	0.002	0.38	0.0	0.017	0.002	0.0	0.001	0.0	0.0	0.0	0.001	0.002	0.0	0.001	0.002	0.0	0.002	0.519	0.0	0.029	0.004	0.0	0.0	0.0	0.005	0.0	0.002
LAIR1	Q6GTX8	False	LAIR1_HUMAN		CPI-SS067BA9202	LAIR1	0.003	0.002	0.001	0.002	0.006	0.003	0.021	0.005	0.004	0.193	0.163	0.002	0.002	0.002	0.009	0.003	0.009	0.003	0.001	0.002	0.02	0.003	0.013	0.003	0.002	0.225	0.182	0.003	0.001	0.0	0.003	0.003	0.002	0.0	0.001	0.002	0.048	0.001	0.019	0.001	0.002	0.281	0.185	0.003	0.001	0.001	0.002	0.002	0.003	0.002	0.002	0.006	0.004	0.019	0.0	0.002	0.164	0.128	0.003	0.001	0.001	0.0	0.003	0.002	0.0	0.001	0.001	0.043	0.002	0.026	0.0	0.002	0.331	0.13	0.002	0.002	0.0	0.0	0.003
LCK	P06239	False	LCK_HUMAN		CPI-SC00C58C990	LCK	0.006	0.009	0.002	0.01	0.02	0.008	0.561	0.006	0.016	0.005	0.002	0.004	0.015	0.005	0.007	0.017	0.005	0.005	0.003	0.006	0.009	0.01	0.689	0.013	0.004	0.01	0.012	0.003	0.005	0.005	0.0	0.016	0.005	0.0	0.0	0.013	0.012	0.009	0.567	0.001	0.005	0.006	0.006	0.003	0.006	0.004	0.026	0.009	0.005	0.004	0.014	0.015	0.006	0.49	0.001	0.016	0.008	0.0	0.003	0.014	0.006	0.004	0.016	0.005	0.0	0.002	0.008	0.005	0.004	0.543	0.0	0.004	0.002	0.001	0.006	0.009	0.001	0.0	0.016
LCN2	P80188	False	NGAL_HUMAN		CPI-SS0D5A3EC0A	LCN2	0.0	0.017	0.002	0.008	0.002	0.001	0.002	0.001	0.001	0.0	0.0	0.001	0.124	0.002	0.0	0.001	0.001	0.047	0.023	0.012	0.002	0.003	0.001	0.002	0.002	0.003	0.0	0.002	0.621	0.002	0.014	0.0	0.0	0.035	0.002	0.009	0.0	0.001	0.003	0.006	0.0	0.0	0.0	0.001	0.143	0.0	0.001	0.0	0.052	0.004	0.014	0.0	0.001	0.001	0.0	0.0	0.0	0.004	0.0	0.162	0.0	0.0	0.001	0.0	0.0	0.045	0.07	0.0	0.001	0.002	0.0	0.001	0.0	0.0	0.0	0.526	0.005	0.001	0.0
LEP	P41159	False	LEP_HUMAN		CPI-SS066FE05CA	LEP	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
MLN	P12872	False	MOTI_HUMAN		CPI-SS0428CB89C	MLN	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MPZL1	O95297	False	MPZL1_HUMAN		CPI-SS09CEEE405	MPZL1	0.53	0.336	0.29	0.485	0.115	0.299	0.033	0.86	0.13	0.15	0.022	0.277	0.538	0.054	0.145	0.328	0.514	0.324	0.375	0.495	0.121	0.282	0.021	0.883	0.12	0.18	0.03	0.181	0.719	0.047	0.2	0.339	0.376	0.432	0.378	0.437	0.155	0.25	0.036	0.72	0.119	0.11	0.009	0.228	0.363	0.054	0.246	0.527	0.315	0.281	0.49	0.129	0.284	0.034	0.692	0.122	0.144	0.029	0.244	0.63	0.069	0.184	0.335	0.682	0.395	0.386	0.473	0.145	0.273	0.034	0.968	0.11	0.156	0.013	0.311	0.642	0.059	0.26	0.265
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	MST1	0.014	0.051	0.023	0.03	0.001	0.013	0.004	0.058	0.026	0.003	0.018	0.019	0.014	0.022	0.01	0.009	0.015	0.046	0.028	0.034	0.001	0.014	0.004	0.04	0.023	0.003	0.011	0.019	0.012	0.029	0.022	0.012	0.014	0.029	0.023	0.035	0.0	0.005	0.001	0.042	0.02	0.003	0.008	0.015	0.01	0.022	0.006	0.014	0.039	0.026	0.032	0.003	0.012	0.003	0.045	0.024	0.004	0.01	0.013	0.017	0.019	0.0	0.007	0.009	0.021	0.017	0.021	0.005	0.01	0.005	0.032	0.02	0.005	0.008	0.013	0.013	0.016	0.018	0.008
NELL2	Q99435	False	NELL2_HUMAN		CPI-SS02B2C16ED	NELL2	0.076	0.17	0.059	0.004	0.003	0.001	0.172	0.011	0.002	0.001	0.004	0.017	0.001	0.007	0.016	0.003	0.018	0.128	0.024	0.004	0.003	0.001	0.332	0.012	0.008	0.005	0.012	0.005	0.001	0.011	0.031	0.003	0.031	0.0	0.086	0.005	0.0	0.009	0.139	0.002	0.004	0.001	0.007	0.001	0.001	0.007	0.003	0.017	0.136	0.025	0.004	0.002	0.001	0.219	0.005	0.007	0.003	0.019	0.007	0.002	0.047	0.012	0.002	0.01	0.289	0.01	0.003	0.002	0.002	0.229	0.0	0.002	0.003	0.003	0.01	0.005	0.0	0.023	0.002
NXNL1	Q96CM4	False	NXNL1_HUMAN		CPI-SC053A6A748	NXNL1	0.001	0.002	0.001	0.002	0.003	0.0	0.0	0.0	0.001	0.002	0.002	0.0	0.001	0.003	0.0	0.001	0.001	0.001	0.001	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.002	0.0	0.0	0.0	0.003	0.001	0.002	0.0	0.0	0.002	0.001	0.001	0.001	0.0	0.001	0.002	0.001	0.001	0.0	0.0	0.001	0.002	0.0	0.001	0.003	0.0	0.0	0.001	0.001	0.008	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.0	0.0	0.0
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	PECAM1	0.011	0.002	0.001	0.005	0.052	1.373	0.037	0.01	0.028	0.203	0.023	0.003	0.015	0.014	0.001	2.228	0.006	0.0	0.001	0.0	0.09	1.426	0.032	0.006	0.006	0.28	0.042	0.015	0.004	0.009	0.0	2.26	0.03	0.0	0.004	0.007	0.113	1.253	0.028	0.004	0.014	0.302	0.017	0.014	0.003	0.012	2.395	0.01	0.0	0.009	0.003	0.108	1.391	0.028	0.0	0.04	0.237	0.006	0.006	0.017	0.003	0.0	2.187	0.015	0.0	0.029	0.009	0.044	1.353	0.07	0.063	0.008	0.578	0.033	0.008	0.021	0.036	0.0	2.174
PPIA	P62937	False	PPIA_HUMAN		CPI-SS0E2453044	PPIA	1.666	1.989	2.481	2.261	1.618	2.096	1.718	2.074	2.053	1.58	1.565	1.794	1.771	1.557	2.176	1.652	1.557	1.908	2.462	2.26	1.956	2.201	1.734	1.832	2.109	1.779	1.618	1.642	1.886	1.527	2.4	1.621	1.731	2.331	2.707	2.426	1.845	2.103	1.876	2.01	2.126	1.635	1.664	1.893	1.906	1.657	1.633	1.584	1.936	2.43	2.239	1.883	2.139	1.629	2.112	2.068	1.679	1.482	1.749	1.809	1.44	2.46	1.607	1.465	1.798	2.421	2.16	1.707	2.008	1.563	1.731	2.051	1.616	1.346	1.735	1.665	1.415	2.266	1.615
PROC	P04070	False	PROC_HUMAN		CPI-SS0291D3D2E	PROC	0.004	0.01	0.002	0.003	0.024	0.001	0.002	0.002	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.005	0.003	0.003	0.034	0.0	0.001	0.001	0.0	0.027	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.002	0.029	0.0	0.002	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.002	0.002	0.037	0.0	0.002	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.002	0.028	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	PTPRC	0.004	0.003	0.001	0.001	1.431	0.001	2.824	0.004	0.001	1.365	0.78	0.001	0.001	0.001	0.0	0.004	0.007	0.004	0.001	0.001	1.452	0.011	2.922	0.022	0.002	1.567	0.856	0.003	0.001	0.007	0.0	0.007	0.004	0.044	0.0	0.002	1.354	0.001	2.941	0.004	0.003	1.246	0.589	0.001	0.001	0.005	0.002	0.008	0.0	0.004	0.001	1.386	0.007	2.871	0.006	0.002	1.399	1.03	0.003	0.002	0.005	0.0	0.004	0.008	0.0	0.004	0.002	1.66	0.008	2.879	0.0	0.007	1.586	0.594	0.003	0.001	0.01	0.0	0.007
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	PTPRC	0.004	0.003	0.001	0.001	1.431	0.001	2.824	0.004	0.001	1.365	0.78	0.001	0.001	0.001	0.0	0.004	0.007	0.004	0.001	0.001	1.452	0.011	2.922	0.022	0.002	1.567	0.856	0.003	0.001	0.007	0.0	0.007	0.004	0.044	0.0	0.002	1.354	0.001	2.941	0.004	0.003	1.246	0.589	0.001	0.001	0.005	0.002	0.008	0.0	0.004	0.001	1.386	0.007	2.871	0.006	0.002	1.399	1.03	0.003	0.002	0.005	0.0	0.004	0.008	0.0	0.004	0.002	1.66	0.008	2.879	0.0	0.007	1.586	0.594	0.003	0.001	0.01	0.0	0.007
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS096F8C268	PTPRD	0.116	0.257	0.218	0.288	0.175	0.022	0.005	0.043	0.015	0.01	0.018	0.018	0.002	0.042	0.003	0.005	0.27	0.175	0.109	0.34	0.088	0.022	0.006	0.018	0.01	0.017	0.01	0.036	0.008	0.105	0.005	0.005	0.146	0.278	0.397	0.291	0.01	0.095	0.008	0.013	0.007	0.008	0.008	0.028	0.006	0.212	0.006	0.107	0.205	0.112	0.298	0.162	0.014	0.009	0.067	0.012	0.012	0.009	0.016	0.006	0.092	0.006	0.007	0.25	0.435	0.026	0.197	0.116	0.086	0.011	0.019	0.01	0.011	0.001	0.027	0.017	0.009	0.02	0.01
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0F9F83827	PTPRD	0.116	0.257	0.218	0.288	0.175	0.022	0.005	0.043	0.015	0.01	0.018	0.018	0.002	0.042	0.003	0.005	0.27	0.175	0.109	0.34	0.088	0.022	0.006	0.018	0.01	0.017	0.01	0.036	0.008	0.105	0.005	0.005	0.146	0.278	0.397	0.291	0.01	0.095	0.008	0.013	0.007	0.008	0.008	0.028	0.006	0.212	0.006	0.107	0.205	0.112	0.298	0.162	0.014	0.009	0.067	0.012	0.012	0.009	0.016	0.006	0.092	0.006	0.007	0.25	0.435	0.026	0.197	0.116	0.086	0.011	0.019	0.01	0.011	0.001	0.027	0.017	0.009	0.02	0.01
QRFP	P83859	False	OX26_HUMAN		CPI-SS0BC884A75	QRFP	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
RBP4	P02753	False	RET4_HUMAN		CPI-SS0ABEE4D3D	RBP4	0.02	0.0	0.0	0.004	0.001	0.001	0.0	0.003	0.0	0.006	0.001	0.001	0.022	0.001	0.0	0.1	0.046	0.0	0.0	0.002	0.003	0.0	0.0	0.002	0.0	0.007	0.0	0.001	0.007	0.0	0.0	0.084	0.02	0.0	0.0	0.006	0.0	0.0	0.003	0.002	0.0	0.007	0.006	0.001	0.003	0.001	0.078	0.013	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.001	0.005	0.002	0.001	0.009	0.0	0.0	0.069	0.006	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.011	0.022
REN	P00797	False	RENI_HUMAN		CPI-SS0772C9606	REN	0.012	0.011	0.002	0.005	0.009	0.003	0.003	0.022	0.011	0.003	0.006	0.013	0.01	0.015	0.01	0.005	0.007	0.013	0.003	0.004	0.001	0.002	0.001	0.01	0.003	0.003	0.004	0.012	0.007	0.01	0.002	0.004	0.017	0.0	0.003	0.007	0.0	0.001	0.0	0.005	0.007	0.005	0.014	0.006	0.005	0.004	0.007	0.01	0.012	0.003	0.006	0.016	0.002	0.002	0.005	0.011	0.002	0.014	0.014	0.009	0.014	0.0	0.005	0.008	0.0	0.002	0.003	0.0	0.002	0.001	0.0	0.002	0.001	0.0	0.007	0.006	0.005	0.006	0.003
RNASET2	O00584	False	RNT2_HUMAN		CPI-SS016FD0C8A	RNASET2	0.283	0.225	0.186	0.201	0.71	0.053	0.442	0.101	0.108	0.904	0.435	0.091	0.383	0.096	0.548	0.041	0.215	0.166	0.174	0.164	0.667	0.042	0.702	0.092	0.072	0.908	0.486	0.088	0.252	0.07	0.548	0.041	0.337	0.125	0.199	0.151	0.764	0.056	0.504	0.075	0.108	0.902	0.395	0.071	0.184	0.099	0.043	0.237	0.177	0.177	0.169	0.686	0.037	0.476	0.094	0.061	0.767	0.371	0.091	0.302	0.082	0.546	0.028	0.163	0.137	0.311	0.176	0.848	0.029	0.458	0.125	0.07	1.029	0.379	0.06	0.332	0.06	0.64	0.025
SIGLEC15	Q6ZMC9	False	SIG15_HUMAN		CPI-SS07D508428	SIGLEC15	0.001	0.001	0.001	0.001	0.006	0.0	0.0	0.001	0.003	0.003	0.003	0.0	0.029	0.002	0.0	0.005	0.001	0.0	0.001	0.001	0.002	0.0	0.0	0.003	0.004	0.002	0.005	0.0	0.025	0.0	0.002	0.006	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.004	0.002	0.004	0.001	0.002	0.001	0.004	0.004	0.0	0.001	0.0	0.004	0.004	0.004	0.001	0.032	0.0	0.0	0.006	0.001	0.0	0.001	0.004	0.003	0.001	0.0	0.0	0.006	0.004	0.0	0.0	0.006	0.0	0.002	0.003
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	SPN	0.001	0.001	0.001	0.0	0.49	0.0	0.215	0.002	0.001	0.108	0.12	0.0	0.001	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.589	0.003	0.299	0.005	0.001	0.26	0.135	0.001	0.0	0.003	0.0	0.001	0.001	0.024	0.0	0.001	0.289	0.001	0.265	0.001	0.0	0.075	0.105	0.001	0.0	0.002	0.001	0.001	0.0	0.001	0.001	0.421	0.002	0.212	0.0	0.0	0.155	0.086	0.001	0.002	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.654	0.001	0.234	0.0	0.002	0.1	0.101	0.001	0.001	0.003	0.0	0.002
THPO	P40225	False	TPO_HUMAN		CPI-SS0DC2DD9D7	THPO	0.006	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.002	0.0	0.007	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.003	0.006	0.001	0.0	0.0	0.0	0.008	0.0	0.0	0.001	0.002	0.001	0.001	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
TRH	P20396	False	TRH_HUMAN		CPI-SS00F69C501	TRH	0.001	0.0	0.0	0.0	0.002	0.001	0.004	0.0	0.019	0.008	0.0	0.006	0.0	0.004	0.0	0.002	0.001	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.032	0.005	0.0	0.002	0.0	0.002	0.0	0.001	0.002	0.0	0.0	0.0	0.015	0.006	0.002	0.0	0.003	0.001	0.0	0.003	0.0	0.003	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.023	0.01	0.0	0.006	0.0	0.004	0.0	0.001	0.001	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.005	0.003	0.0	0.002	0.001	0.0	0.0	0.0
CD177	Q8N6Q3	False	CD177_HUMAN		CPI-SS0AB1A3A6D	CD177	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA2	Q15822	True	ACHA2_HUMAN	AcetylcholineReceptor_a2b3	CPI-CC0F3C5EBCC	CHRNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001
CHRNB3	Q05901	True	ACHB3_HUMAN	AcetylcholineReceptor_a2b3	CPI-CC0F3C5EBCC	CHRNB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.002	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001
