	Female_FB_FB_M1	Female_FB_FB_M2	Female_FB_FB_M3	Female_FB_FB_M4	Female_FB_FB_M5	Female_FB_FB_M6	Female_FB_FB_M7	Female_HFC_HFC_M1	Female_HFC_HFC_M2	Female_HFC_HFC_M3	Female_HFC_HFC_M4	Female_KC_Channel_KC_Channel_M1	Female_KC_Channel_KC_Channel_M2	Female_KC_KC_M1	Female_KC_KC_M2	Female_KC_KC_M3	Female_KC_KC_M4	Female_KC_KC_M5	Female_KC_KC_M6	Female_LC_LC_M1	Female_LC_LC_M2	Female_LC_LC_M3	Female_LC_LC_M4	Female_MEL_MEL_M1	Female_Mac-DC_Mac-DC_M1	Female_Mac-DC_Mac-DC_M2	Female_Mast_Mast_M1	Female_Mast_Mast_M2	Female_Mast_Mast_M3	Female_Mast_Mast_M4	Female_Mast_Mast_M5	Female_Mast_Mast_M6	Female_Pc-vSMC_Pc-vSMC_M1	Female_Pc-vSMC_Pc-vSMC_M2	Female_SGC_SGC_M1	Female_SGC_SGC_M2	Female_Schwann_Schwann_M1	Male_FB_FB_M1	Male_FB_FB_M2	Male_FB_FB_M3	Male_FB_FB_M4	Male_FB_FB_M5	Male_FB_FB_M6	Male_FB_FB_M7	Male_FB_FB_M8	Male_KC_KC_M1	Male_KC_KC_M2	Male_KC_KC_M3	Male_KC_KC_M4	Male_KC_KC_M5	Male_MEL_MEL_M1	Male_MEL_MEL_M2	Male_Mac-DC_Mac-DC_M1	Male_Pc-vSMC_Pc-vSMC_M1	Male_Schwann_Schwann_M1	Male_Schwann_Schwann_M2	Male_Schwann_Schwann_M3	Male_Schwann_Schwann_M4	Male_Schwann_Schwann_M5	FB	HFC	KC	KC_Channel	LC	LEC	Lymphocyte	Mac-DC	Mast	MEC	MEL	Pc-vSMC	Schwann	Sebocyte	SGC	VEC	arteriole.ECs	Basal.Ker.ADGRL3	Basal.Ker.COL17A1	capillary.ECs	cDC1	cDC2	Channel-ATPase_1	Channel-ATPase_2	Channel-ATPase_3	Channel-gap_1	Channel-gap_2	Clear.cell.CA2	Clear.cell.WFDC2	cytotoxic T cells	Dark.cell.MUCL1	EMT.ECs	Granular.Ker	helper T cells	HF-MFCs	HF-MSCs	HF-PCs	Hillock-Club.Epi	ILC3	IRS	KC.Mel	LC1	LC2	LEC1	LEC2	M1	M2	Mel_1	Mel_2	Memory B cells	Merkel	Mesenchymal.Fb	Mesenchymal.Fb.COCH	Mesenchymal.Fb.FGFBP2	Mesenchymal.Fb.INHBA	MigDC	MigLC	Monocytes	NKT cells	ORS	Papillary.Fb	Pc1	Pc2	Pc3	Plasma cells	post-capillary-venule.ECs	Pro-inflammatory.Fb	Progenitor.Mel	Proliferating.Ker	Regulatory T cells	SCs_1	SCs_2	Spinous.Ker	Spinous.Ker.ADGRL3	Sweat_gland_duct_cell	Transitional.Ker	venule.ECs	vSMC1	vSMC2
Mesenchymal.Fb.INHBA	0.000000	0.000486	0.000000	0.000001	0.000000	0.000094	0.000000	0.001903	0.439038	0.001982	0.059412	0.004118	0.000501	0.000000	0.000016	0.000234	0.000022	0.000000	0.280018	0.092462	0.116981	0.028054	0.094885	0.000000	0.878750	0.932387	0.920456	0.004539	0.525179	0.466077	0.788073	0.816236	0.000047	0.000098	0.000009	0.001241	0.875506	0.034329	0.035416	0.319410	0.430027	0.526340	0.209219	0.000092	0.478091	0.623845	0.670725	0.480542	0.000001	0.756960	0.097851	0.020831	0.039349	0.011322	0.073041	0.743068	0.602580	0.553802	0.101399	0.370000	0.000000	0.598105	0.117605	0.001531	0.141180	0.000000	0.575491	0.875097	0.012665	0.007897	0.878504	0.583543	0.792390	0.277519	0.338303	0.158315	0.000000	0.013187	0.471248	0.286231	0.958606	0.580285	0.206621	0.427941	0.131488	0.004967	0.689124	0.426675	0.022882	0.246972	0.919914	0.627154	0.000000	0.000054	0.000037	0.000000	0.284992	0.769917	0.082029	0.564953	0.038154	0.000002	0.373668	0.066363	0.619396	0.093926	0.000000	0.063569	0.488797	0.122948	0.323825	0.000000	0.242749	0.000000	0.000003	0.013043	0.356366	0.624139	0.000010	0.433330	0.553090	0.225366	0.004485	0.440715	0.074895	0.487704	0.452820	0.707485	0.000000	0.747151	0.638060	0.026388	0.000044	0.187742	0.925091	0.055862	0.550110	0.239994
MigDC	0.013777	0.088339	0.004421	0.176402	0.000266	0.107725	0.000349	0.307370	0.846867	0.353558	0.836450	0.430679	0.057022	0.003249	0.083272	0.082216	0.037951	0.002099	0.341334	0.005073	0.634863	0.895879	0.747312	0.000059	0.473971	0.992498	0.792841	0.612179	0.997571	0.678334	0.875195	0.459147	0.134498	0.018303	0.211213	0.165175	0.545753	0.775856	0.775548	0.249770	0.894060	0.499299	0.086905	0.105863	0.616585	0.900704	0.842853	0.533346	0.017662	0.783981	0.222047	0.558650	0.246472	0.596346	0.467415	0.720186	0.734870	0.251009	0.016014	0.355524	0.011368	0.400167	0.650033	0.451706	0.342196	0.000000	0.764396	0.772758	0.000003	0.791419	0.105325	0.703801	0.412177	0.760597	0.569905	0.105129	0.067100	0.208490	0.289132	0.687109	0.745652	0.696645	0.523902	0.115933	0.553038	0.343768	0.889352	0.985809	0.000000	0.657565	0.740548	0.411426	0.000000	0.127294	0.252394	0.004319	0.749218	0.633899	0.728420	0.599894	0.018747	0.000111	0.617311	0.196309	0.351154	0.437242	0.227728	0.507812	0.565206	0.389538	0.708353	0.041686	0.491771	0.000003	0.000000	0.951902	0.617742	0.450475	0.165116	0.485740	0.392200	0.014016	0.000004	0.310021	0.953483	0.135124	0.619214	0.593294	0.002497	0.870908	0.147879	0.154057	0.515410	0.371804	0.668305	0.607241	0.082187	0.658816
MigLC	0.000001	0.067937	0.000107	0.000000	0.000334	0.010994	0.000000	0.005186	0.672152	0.024061	0.190818	0.000000	0.001904	0.000006	0.002359	0.000355	0.000040	0.000031	0.367020	0.862559	0.009748	0.024657	0.002565	0.001405	0.958033	0.034356	0.722698	0.060898	0.925241	0.760208	0.032014	0.175384	0.000000	0.000050	0.007389	0.001277	0.813550	0.001047	0.010485	0.163156	0.041452	0.461289	0.553780	0.001640	0.275967	0.860373	0.167373	0.211411	0.020233	0.170393	0.147319	0.012212	0.022885	0.000004	0.160468	0.250663	0.282004	0.355664	0.547281	0.031886	0.003759	0.002428	0.016056	0.000000	0.202920	0.493905	0.102640	0.029151	0.021655	0.000000	0.000873	0.017554	0.203122	0.027140	0.000138	0.020436	0.000000	0.778855	0.006067	0.806462	0.303744	0.025135	0.183009	0.007937	0.033851	0.078867	0.161896	0.078832	0.036911	0.022860	0.399955	0.814223	0.115004	0.020309	0.102818	0.169642	0.621354	0.978248	0.886979	0.595566	0.000000	0.005984	0.646211	0.028107	0.011941	0.031532	0.000000	0.000000	0.591745	0.283956	0.060006	0.020562	0.113413	0.013043	0.951902	0.000000	0.438707	0.327325	0.000028	0.113009	0.159533	0.153198	0.067825	0.135337	0.000717	0.025696	0.486843	0.033771	0.088733	0.026980	0.003528	0.247427	0.000000	0.174850	0.066799	0.006942	0.000072	0.002201
Monocytes	0.445079	0.514789	0.361105	0.792937	0.236086	0.946025	0.903256	0.018404	0.094758	0.001817	0.083770	0.528839	0.923179	0.721135	0.419890	0.621935	0.708599	0.887783	0.897027	0.522406	0.815976	0.667884	0.957412	0.140030	0.232840	0.412739	0.314575	0.643879	0.703869	0.522787	0.986425	0.542946	0.484606	0.732599	0.842552	0.823843	0.573543	0.062831	0.045217	0.352234	0.106569	0.100608	0.319956	0.080881	0.196607	0.072058	0.056654	0.029826	0.978383	0.042826	0.074744	0.052536	0.083237	0.116195	0.063720	0.838599	0.216819	0.853794	0.886574	0.110140	0.247108	0.437392	0.377464	0.421893	0.000549	0.736817	0.055725	0.910901	0.387069	0.735604	0.062923	0.513545	0.413204	0.471052	0.169526	0.096760	0.539279	0.216182	0.014867	0.332226	0.611647	0.354708	0.758234	0.527597	0.328986	0.379505	0.431932	0.575026	0.762545	0.422345	0.454805	0.907280	0.549569	0.340547	0.425865	0.386827	0.702690	0.765992	0.409339	0.107458	0.349456	0.340727	0.001122	0.016341	0.925848	0.117404	0.441140	0.611421	0.553238	0.840667	0.076157	0.162649	0.830554	0.356366	0.617742	0.438707	0.000000	0.482483	0.565878	0.112022	0.368566	0.005222	0.183530	0.921312	0.091110	0.259040	0.517043	0.936479	0.541864	0.298885	0.814271	0.683477	0.627729	0.550841	0.339150	0.488858	0.433824	0.181188
NKT cells	0.751419	0.479479	0.629558	0.303430	0.568453	0.483689	0.993954	0.213344	0.410971	0.188871	0.385104	0.557426	0.532984	0.527087	0.303919	0.735864	0.247859	0.247384	0.884884	0.149008	0.460078	0.659360	0.259698	0.875290	0.963592	0.770469	0.919516	0.031879	0.207947	0.486453	0.304722	0.515357	0.541950	0.453200	0.736855	0.950133	0.961773	0.151616	0.565714	0.185612	0.243201	0.979668	0.615169	0.524326	0.369905	0.055940	0.262786	0.402042	0.589398	0.340033	0.682913	0.435499	0.981135	0.081242	0.976172	0.208989	0.069716	0.638568	0.280069	0.467377	0.631710	0.710869	0.331910	0.251291	0.574931	0.185835	0.387545	0.780762	0.007384	0.659143	0.461708	0.860440	0.973512	0.380391	0.672700	0.964931	0.643473	0.411238	0.924354	0.576206	0.707379	0.585486	0.252231	0.631589	0.637054	0.641362	0.277191	0.353406	0.248753	0.629817	0.098507	0.268132	0.369902	0.737352	0.230692	0.899328	0.291034	0.425811	0.929790	0.219322	0.238793	0.817211	0.395540	0.899281	0.471592	0.493250	0.481093	0.381794	0.418219	0.964081	0.925229	0.724490	0.071753	0.624139	0.450475	0.327325	0.482483	0.000000	0.255442	0.685998	0.981275	0.667293	0.613822	0.076272	0.500392	0.272200	0.992848	0.353797	0.675027	0.511616	0.930269	0.672162	0.799145	0.134500	0.374230	0.985314	0.346389	0.141824
ORS	0.000025	0.007157	0.000008	0.000027	0.000000	0.000001	0.000001	0.016067	0.215298	0.011490	0.125738	0.007583	0.000027	0.000001	0.000013	0.001870	0.000089	0.000001	0.001212	0.012630	0.972810	0.189508	0.592980	0.000013	0.218371	0.185388	0.585445	0.484681	0.211210	0.424846	0.148416	0.731085	0.000622	0.056686	0.000011	0.000000	0.715139	0.446313	0.343998	0.190013	0.084664	0.380982	0.415998	0.364358	0.003941	0.091137	0.071926	0.093091	0.000158	0.040728	0.748412	0.597181	0.557361	0.119965	0.840856	0.915612	0.379877	0.908930	0.661298	0.757941	0.000000	0.387359	0.128928	0.000001	0.010087	0.066681	0.716608	0.232730	0.973191	0.000148	0.024470	0.324919	0.367231	0.128066	0.043813	0.795966	0.000001	0.107020	0.109856	0.175396	0.223772	0.178202	0.386826	0.423867	0.397283	0.050565	0.904525	0.477285	0.762063	0.064550	0.260122	0.490372	0.021886	0.000288	0.000024	0.000012	0.113056	0.573185	0.591616	0.504334	0.000126	0.011784	0.000145	0.561850	0.065736	0.227754	0.000000	0.002716	0.858626	0.291718	0.792674	0.020801	0.605090	0.000010	0.165116	0.000028	0.565878	0.255442	0.000000	0.083621	0.047694	0.527718	0.372821	0.848830	0.047656	0.518524	0.696340	0.074169	0.011849	0.573209	0.082172	0.232113	0.000008	0.281985	0.616859	0.043477	0.062012	0.069933
Papillary.Fb	0.591848	0.000039	0.000528	0.663059	0.050755	0.000000	0.807978	0.726757	0.019278	0.463980	0.796586	0.329706	0.192212	0.300638	0.003864	0.878706	0.367190	0.032807	0.004877	0.187207	0.052999	0.250360	0.011824	0.226572	0.030315	0.815352	0.009218	0.096239	0.054718	0.153767	0.110618	0.819235	0.519946	0.305688	0.134924	0.155646	0.000151	0.391817	0.193905	0.009277	0.005662	0.312367	0.556156	0.917173	0.018765	0.724931	0.846097	0.255132	0.843343	0.432795	0.459430	0.595958	0.168180	0.842988	0.000527	0.005608	0.074972	0.482088	0.054528	0.000000	0.083120	0.017840	0.013311	0.069932	0.187503	0.984202	0.000559	0.004973	0.283745	0.060722	0.000073	0.000047	0.875212	0.053622	0.505128	0.262777	0.075922	0.585983	0.013087	0.009322	0.000005	0.062811	0.070071	0.088707	0.007903	0.532850	0.074331	0.053368	0.369566	0.082583	0.767754	0.178215	0.579683	0.037084	0.039174	0.146209	0.358911	0.000008	0.009330	0.324852	0.049522	0.026251	0.352215	0.137811	0.040065	0.060723	0.098485	0.182104	0.411292	0.003913	0.005754	0.655983	0.125926	0.433330	0.485740	0.113009	0.112022	0.685998	0.083621	0.000000	0.000002	0.000317	0.000585	0.849859	0.901943	0.021650	0.335418	0.001673	0.983513	0.000451	0.000089	0.087040	0.012901	0.126926	0.505358	0.415384	0.267596	0.170603
Pc1	0.992826	0.000003	0.003821	0.933145	0.189556	0.000054	0.593436	0.406979	0.243611	0.355317	0.260361	0.534924	0.414551	0.635816	0.007061	0.144475	0.909567	0.314297	0.000034	0.034237	0.124190	0.994165	0.070840	0.554089	0.071129	0.858482	0.003829	0.083096	0.115597	0.131250	0.454215	0.895669	0.556617	0.007723	0.003994	0.833288	0.000153	0.556099	0.964196	0.000410	0.030526	0.991742	0.007877	0.288756	0.001873	0.579301	0.406361	0.085657	0.994166	0.206936	0.241843	0.450090	0.909526	0.465866	0.000818	0.001174	0.012494	0.865446	0.346568	0.000040	0.011143	0.018576	0.176707	0.158487	0.522842	0.297812	0.000021	0.000022	0.463348	0.023850	0.000000	0.000430	0.122179	0.511016	0.614749	0.983873	0.137053	0.284305	0.019527	0.000045	0.000001	0.323470	0.542916	0.037694	0.014376	0.272550	0.489573	0.917122	0.623437	0.458448	0.079897	0.591252	0.441808	0.010927	0.097755	0.034046	0.997593	0.001914	0.503866	0.092293	0.229218	0.063950	0.670365	0.424241	0.044819	0.007198	0.029420	0.036249	0.912178	0.629729	0.003300	0.914017	0.424473	0.553090	0.392200	0.159533	0.368566	0.981275	0.047694	0.000002	0.000000	0.000000	0.010404	0.468738	0.645279	0.011018	0.802093	0.000248	0.260416	0.000180	0.019468	0.264995	0.061913	0.628745	0.637738	0.052111	0.163535	0.337763
Pc2	0.815947	0.010050	0.275233	0.986515	0.892207	0.133308	0.229925	0.450658	0.887780	0.566884	0.081267	0.105525	0.025505	0.698275	0.378796	0.115743	0.970624	0.608301	0.024903	0.446181	0.774161	0.309218	0.356913	0.510676	0.005092	0.461640	0.004517	0.804960	0.143399	0.037794	0.384575	0.377678	0.823306	0.015798	0.041811	0.402302	0.000142	0.323120	0.440051	0.187006	0.656375	0.545402	0.025251	0.866284	0.134353	0.933377	0.513410	0.907815	0.210185	0.333896	0.533497	0.799025	0.269652	0.466376	0.000001	0.003713	0.003894	0.895930	0.034325	0.000000	0.379559	0.000369	0.176392	0.198658	0.014824	0.006498	0.000000	0.000010	0.798542	0.018278	0.000000	0.000003	0.294919	0.253926	0.541916	0.325217	0.632492	0.030801	0.078528	0.000959	0.000908	0.339659	0.594765	0.215501	0.005345	0.241314	0.160108	0.620183	0.000431	0.289771	0.164576	0.130558	0.081432	0.072567	0.780302	0.907820	0.585886	0.006466	0.905545	0.339791	0.262495	0.753299	0.031807	0.046405	0.093166	0.000002	0.325897	0.017615	0.901840	0.929275	0.000000	0.437902	0.982526	0.225366	0.014016	0.153198	0.005222	0.667293	0.527718	0.000317	0.000000	0.000000	0.000000	0.240364	0.442723	0.000038	0.502448	0.000271	0.142142	0.000003	0.000286	0.012253	0.157721	0.358297	0.194543	0.035486	0.000224	0.000660
Pc3	0.329642	0.756491	0.909840	0.150868	0.423710	0.049220	0.110584	0.238667	0.428451	0.372891	0.395509	0.495485	0.323254	0.364852	0.748769	0.231135	0.879812	0.656174	0.698175	0.903749	0.974473	0.578588	0.933215	0.182441	0.805036	0.057547	0.509104	0.227222	0.626233	0.432252	0.110786	0.429883	0.717550	0.029672	0.367552	0.871300	0.006550	0.328621	0.991640	0.578145	0.093060	0.916778	0.452590	0.171519	0.024519	0.155217	0.640972	0.469100	0.239688	0.446476	0.270884	0.461369	0.691686	0.534412	0.128687	0.647590	0.005331	0.198323	0.024055	0.000127	0.554694	0.005823	0.299051	0.236959	0.767812	0.000159	0.037268	0.007252	0.010073	0.015378	0.000001	0.006913	0.379947	0.722112	0.155014	0.010235	0.907570	0.079873	0.001515	0.140842	0.139911	0.942842	0.308883	0.540555	0.104384	0.398006	0.615798	0.413173	0.000032	0.886904	0.872906	0.089484	0.004197	0.713808	0.947702	0.055734	0.409494	0.047197	0.650312	0.324657	0.947788	0.201021	0.404741	0.459009	0.126095	0.174159	0.255777	0.019757	0.258914	0.804160	0.022181	0.163946	0.712260	0.004485	0.000004	0.067825	0.183530	0.613822	0.372821	0.000585	0.010404	0.000000	0.000000	0.741015	0.985778	0.019326	0.546163	0.001503	0.020755	0.059267	0.000165	0.058181	0.181079	0.914807	0.803202	0.962969	0.041758	0.078312
Plasma cells	0.663116	0.304701	0.548047	0.288330	0.477945	0.244901	0.862699	0.823388	0.449459	0.423462	0.515499	0.408196	0.579123	0.363321	0.267200	0.837232	0.511264	0.246783	0.285077	0.150712	0.458244	0.405925	0.566069	0.819290	0.585784	0.089045	0.808244	0.827777	0.657874	0.351313	0.196696	0.672396	0.373578	0.534440	0.667105	0.179936	0.386057	0.058071	0.077416	0.079062	0.038128	0.066928	0.107845	0.062752	0.014525	0.050848	0.015230	0.089173	0.075387	0.033533	0.185436	0.030568	0.183493	0.049551	0.921699	0.174939	0.993394	0.098379	0.254858	0.466569	0.166087	0.448609	0.658274	0.223847	0.167031	0.000443	0.280759	0.038878	0.352883	0.832356	0.004717	0.004057	0.281027	0.726979	0.042573	0.017629	0.954571	0.788830	0.100573	0.135880	0.964926	0.839421	0.382576	0.681216	0.634274	0.082091	0.723444	0.808264	0.000021	0.635722	0.465223	0.988650	0.030977	0.307747	0.263913	0.020423	0.619377	0.579414	0.909300	0.933576	0.431068	0.787489	0.048221	0.725877	0.959269	0.069942	0.917742	0.702750	0.002839	0.611740	0.699989	0.899295	0.288451	0.440715	0.310021	0.135337	0.921312	0.076272	0.848830	0.849859	0.468738	0.240364	0.741015	0.000000	0.039129	0.250193	0.841822	0.899007	0.477026	0.000143	0.007474	0.401958	0.628033	0.304297	0.452785	0.671065	0.003107	0.000086
post-capillary-venule.ECs	0.000248	0.111592	0.076584	0.000089	0.013877	0.373173	0.020777	0.004023	0.063276	0.003953	0.578426	0.047100	0.095594	0.013283	0.756544	0.074362	0.094142	0.314653	0.942273	0.763925	0.009412	0.010712	0.052745	0.143566	0.214446	0.320403	0.264860	0.644071	0.966077	0.396038	0.189794	0.522726	0.000100	0.005309	0.774740	0.632701	0.248509	0.000512	0.068483	0.288927	0.000217	0.194176	0.672044	0.000762	0.080027	0.075890	0.032444	0.008206	0.224112	0.021848	0.035789	0.001264	0.032112	0.000070	0.710802	0.333974	0.571198	0.315399	0.258268	0.018416	0.017524	0.030619	0.043690	0.000881	0.000460	0.510075	0.180962	0.131809	0.297942	0.190734	0.011994	0.040049	0.144934	0.031669	0.000000	0.000000	0.004457	0.048472	0.000000	0.982070	0.916006	0.065905	0.296652	0.004893	0.085045	0.752583	0.012412	0.020560	0.251632	0.116982	0.041081	0.604035	0.220566	0.022351	0.127472	0.066116	0.824168	0.858500	0.466143	0.341552	0.035782	0.130498	0.000773	0.018082	0.279356	0.073271	0.057723	0.157206	0.247472	0.519030	0.180685	0.059095	0.003480	0.074895	0.953483	0.000717	0.091110	0.500392	0.047656	0.901943	0.645279	0.442723	0.985778	0.039129	0.000000	0.000150	0.740109	0.583564	0.046788	0.015672	0.039493	0.257006	0.001909	0.025924	0.229585	0.064679	0.001144	0.000865
Pro-inflammatory.Fb	0.052080	0.002439	0.243317	0.001552	0.748057	0.243248	0.373471	0.022414	0.614757	0.166481	0.261381	0.013364	0.798258	0.489364	0.550552	0.112856	0.024852	0.914427	0.975828	0.691744	0.003686	0.000214	0.051388	0.308475	0.000023	0.165972	0.030891	0.681692	0.190439	0.172982	0.052106	0.023062	0.020184	0.335545	0.218543	0.516085	0.306232	0.086321	0.420313	0.226025	0.080974	0.276215	0.009774	0.274443	0.650396	0.512764	0.943217	0.932156	0.464235	0.197824	0.354748	0.594049	0.033803	0.008918	0.006137	0.246322	0.623518	0.444799	0.187257	0.000000	0.296426	0.000000	0.099338	0.012340	0.156510	0.142640	0.000024	0.000002	0.009277	0.013574	0.000000	0.000666	0.460279	0.000366	0.000117	0.002601	0.401801	0.000232	0.004364	0.005472	0.038370	0.417857	0.017497	0.627185	0.717443	0.348595	0.000023	0.003387	0.040070	0.003354	0.002160	0.011902	0.377484	0.057193	0.689437	0.808946	0.538322	0.031561	0.043928	0.232228	0.041476	0.851672	0.097016	0.634464	0.462477	0.000057	0.556917	0.006370	0.604751	0.930671	0.000454	0.167734	0.000012	0.487704	0.135124	0.025696	0.259040	0.272200	0.518524	0.021650	0.011018	0.000038	0.019326	0.250193	0.000150	0.000000	0.701624	0.000193	0.641488	0.001019	0.003712	0.000003	0.077870	0.020456	0.012901	0.390726	0.000000	0.000097
Progenitor.Mel	0.409525	0.991617	0.866418	0.637880	0.828230	0.407540	0.231604	0.487833	0.807237	0.573016	0.585086	0.349536	0.256768	0.277816	0.189366	0.553214	0.465417	0.225365	0.543325	0.602134	0.876660	0.727605	0.760783	0.609823	0.931631	0.031941	0.922084	0.755186	0.451819	0.884696	0.541165	0.246399	0.568290	0.949594	0.179319	0.421941	0.191965	0.993311	0.770962	0.597917	0.965637	0.779985	0.339780	0.591074	0.556322	0.782870	0.974007	0.668446	0.223825	0.794897	0.704255	0.634411	0.828356	0.969435	0.458135	0.460457	0.530272	0.512672	0.691238	0.380915	0.839007	0.581653	0.718345	0.272343	0.761085	0.716829	0.581817	0.768935	0.376083	0.005507	0.415220	0.540819	0.346627	0.792318	0.640939	0.644727	0.438070	0.236293	0.478242	0.186296	0.905838	0.421389	0.124523	0.928985	0.931671	0.793901	0.821116	0.986349	0.803241	0.694573	0.980541	0.420428	0.583098	0.900372	0.481343	0.812766	0.104589	0.088945	0.515719	0.164999	0.137827	0.531851	0.778849	0.738176	0.082020	0.922719	0.616433	0.003648	0.121091	0.566900	0.914997	0.778431	0.595939	0.452820	0.619214	0.486843	0.517043	0.992848	0.696340	0.335418	0.802093	0.502448	0.546163	0.841822	0.740109	0.701624	0.000000	0.243768	0.595596	0.654841	0.542933	0.879724	0.091272	0.651566	0.357125	0.822403	0.608333	0.391382
Proliferating.Ker	0.771492	0.001843	0.322743	0.704302	0.669259	0.044207	0.774200	0.890474	0.308913	0.182127	0.816181	0.000000	0.986537	0.410246	0.003361	0.544959	0.012317	0.213572	0.023443	0.078479	0.774362	0.376259	0.672688	0.720988	0.229376	0.908075	0.001250	0.118215	0.038529	0.060756	0.103244	0.007769	0.565653	0.232051	0.652415	0.032215	0.000000	0.008897	0.000274	0.002458	0.001683	0.000003	0.000007	0.011295	0.000144	0.000001	0.000240	0.000056	0.477942	0.000698	0.000010	0.000239	0.362947	0.314198	0.000063	0.000054	0.004163	0.747537	0.009044	0.000006	0.188122	0.000000	0.114647	0.017108	0.299970	0.698541	0.012352	0.000160	0.018952	0.000027	0.000019	0.009508	0.745152	0.031951	0.048636	0.015212	0.261742	0.000126	0.002686	0.060303	0.006465	0.048529	0.075663	0.916609	0.264967	0.783161	0.168079	0.082991	0.582052	0.019832	0.034574	0.000000	0.532509	0.054117	0.205690	0.336759	0.352689	0.180629	0.530211	0.000869	0.220788	0.221010	0.506882	0.195539	0.003441	0.059417	0.206601	0.000494	0.032083	0.812258	0.058819	0.892194	0.013978	0.707485	0.593294	0.033771	0.936479	0.353797	0.074169	0.001673	0.000248	0.000271	0.001503	0.899007	0.583564	0.000193	0.243768	0.000000	0.506894	0.022533	0.001708	0.000000	0.011625	0.232353	0.142515	0.483531	0.004121	0.049098
Regulatory T cells	0.000000	0.007130	0.000012	0.000009	0.000003	0.006836	0.000000	0.017398	0.878494	0.052649	0.844481	0.006662	0.001324	0.000000	0.000029	0.000184	0.000093	0.000000	0.205036	0.090812	0.183213	0.071118	0.272629	0.000016	0.144145	0.639544	0.562066	0.094084	0.348594	0.877922	0.425662	0.401880	0.000296	0.000016	0.003717	0.000866	0.704795	0.273100	0.808751	0.087480	0.953831	0.375837	0.387407	0.010308	0.373483	0.429784	0.359652	0.643029	0.000000	0.540357	0.612934	0.455855	0.732246	0.040518	0.993653	0.418557	0.572664	0.190193	0.001126	0.226452	0.000005	0.518972	0.005951	0.006197	0.582525	0.000000	0.025444	0.123894	0.089075	0.086730	0.633300	0.789447	0.852642	0.052030	0.187027	0.598620	0.000000	0.009431	0.716879	0.000039	0.008797	0.054474	0.021911	0.170854	0.028466	0.004350	0.194142	0.010583	0.034461	0.080212	0.234520	0.275990	0.000000	0.000059	0.002062	0.000030	0.264681	0.880803	0.804934	0.599151	0.036947	0.000007	0.620423	0.655673	0.533186	0.683432	0.003245	0.158203	0.905339	0.601851	0.401071	0.000011	0.034536	0.000000	0.002497	0.088733	0.541864	0.675027	0.011849	0.983513	0.260416	0.142142	0.020755	0.477026	0.046788	0.641488	0.595596	0.506894	0.000000	0.919533	0.550442	0.036218	0.000386	0.124171	0.205916	0.109932	0.445724	0.645915
SCs_1	0.123221	0.063710	0.174438	0.107138	0.319429	0.493026	0.261098	0.801651	0.441672	0.292368	0.169923	0.358968	0.201581	0.502724	0.227391	0.101574	0.139838	0.340647	0.623896	0.819265	0.066860	0.014095	0.733315	0.667954	0.016458	0.968782	0.221830	0.397837	0.678239	0.506369	0.280680	0.709604	0.007892	0.677549	0.102973	0.635192	0.000846	0.087997	0.037853	0.419539	0.290965	0.103119	0.404198	0.049219	0.195251	0.442601	0.079378	0.522887	0.304265	0.069974	0.172930	0.168969	0.026318	0.003487	0.000004	0.003032	0.000759	0.096303	0.223094	0.000001	0.702636	0.011959	0.596193	0.035732	0.002007	0.740299	0.000197	0.033265	0.368276	0.202804	0.000000	0.000000	0.199486	0.495269	0.039811	0.234532	0.343356	0.905340	0.181752	0.057759	0.060159	0.403259	0.608914	0.069128	0.809258	0.180731	0.403148	0.265189	0.301402	0.619563	0.005847	0.050679	0.810991	0.380382	0.760356	0.923455	0.935840	0.062016	0.142400	0.376508	0.083162	0.637040	0.003424	0.027478	0.070101	0.000045	0.374037	0.225433	0.054348	0.052118	0.000155	0.890949	0.121841	0.747151	0.870908	0.026980	0.298885	0.511616	0.573209	0.000451	0.000180	0.000003	0.059267	0.000143	0.015672	0.001019	0.654841	0.022533	0.919533	0.000000	0.000000	0.019111	0.049100	0.321024	0.198106	0.877730	0.000018	0.000000
