Gene	C	Z	Pval	FDR	Module
LINC02147	0.4452370049819362	484.2084535167348	0.0	0.0	Male_FB_M2
WNT2	0.3960984310428044	472.0418554944037	0.0	0.0	Male_FB_M1
UNC13C	0.4283019637699408	465.27416924716266	0.0	0.0	Male_FB_M4
TRAC	0.374913576289382	453.54806792644894	0.0	0.0	Male_FB_M1
LTBP4	0.385259539696179	449.73767682142005	0.0	0.0	Male_FB_M1
THBS1	0.3832365977011813	449.6132126564549	0.0	0.0	Male_FB_M2
CLDN11	0.3769000160435768	444.889338344326	0.0	0.0	Male_FB_M1
SULF1	0.3790085870294226	444.4512051458518	0.0	0.0	Male_FB_M1
CYP1B1	0.373705934938591	442.9430721651359	0.0	0.0	Male_FB_M6
C1QTNF7	0.3740889574561714	436.2323816163636	0.0	0.0	Male_FB_M2
PAMR1	0.3718489630330799	433.2448858249841	0.0	0.0	Male_FB_M1
HES1	0.3613214764852024	432.30855622269553	0.0	0.0	Male_FB_M3
TMOD1	0.3682218414025321	430.07901332919073	0.0	0.0	Male_FB_M1
LTBP2	0.3664831427987075	426.82005081532577	0.0	0.0	Male_FB_M1
PHEX	0.3661993197339394	425.3823531383026	0.0	0.0	Male_FB_M1
PCDH7	0.3687129951080893	419.1834764945716	0.0	0.0	Male_FB_M7
LRP1B	0.3631019557183949	419.0344005977048	0.0	0.0	Male_FB_M2
C17orf58	0.3540872427093657	417.0355922570495	0.0	0.0	Male_FB_M1
ZFP36L1	0.3573278127586604	416.5484391683161	0.0	0.0	Male_FB_M3
HAS2	0.35163518702085	416.5340541250436	0.0	0.0	Male_FB_M3
XACT	0.3786552661590246	413.8687408447763	0.0	0.0	Male_FB_M7
PDGFD	0.3574405023918993	412.9117526568703	0.0	0.0	Male_FB_M5
NR2F1	0.35848244138564	412.6218244808231	0.0	0.0	Male_FB_M2
CNTN4	0.3622990627836606	411.55753087256966	0.0	0.0	Male_FB_M1
FGF13	0.3551373906084388	409.2956274968534	0.0	0.0	Male_FB_M7
SDK1	0.3478958418855926	407.7792449911393	0.0	0.0	Male_FB_M2
CP	0.3463626309855139	407.04835816875175	0.0	0.0	Male_FB_M8
SEMA3C	0.3543358021882664	406.5963337914192	0.0	0.0	Male_FB_M1
RBFOX1	0.36502587929274	404.95194603376393	0.0	0.0	Male_FB_M2
DKK1	0.3428638642434969	404.261239821804	0.0	0.0	Male_FB_M1
FNDC1	0.3497060791283593	403.9383557732909	0.0	0.0	Male_FB_M1
ANGPTL1	0.3387146544117441	401.5943330851109	0.0	0.0	Male_FB_M1
ADAMTSL1	0.3571575993162535	400.00496893577855	0.0	0.0	Male_FB_M1
ALDH1A1	0.3350077109033064	399.43419757901046	0.0	0.0	Male_FB_M1
CREB5	0.3398353431077771	395.18895278774494	0.0	0.0	Male_FB_M1
AC079298.3	0.3397885100928674	394.55543049845073	0.0	0.0	Male_FB_M2
TPM1	0.3278082091337989	390.175418454186	0.0	0.0	Male_FB_M1
DBN1	0.3245629905608336	388.98254859207583	0.0	0.0	Male_FB_M1
WNT5A	0.3365361187922248	387.80811013472834	0.0	0.0	Male_FB_M2
NRN1	0.323847116865098	387.44486767892863	0.0	0.0	Male_FB_M4
ESR1	0.3327102061722206	381.3758715923984	0.0	0.0	Male_FB_M2
SFRP4	0.3498513831389258	379.8872958015223	0.0	0.0	Male_FB_M1
GALNT15	0.3383517442103907	378.9063624650355	0.0	0.0	Male_FB_M1
DACH1	0.3401037573561566	377.7153029782498	0.0	0.0	Male_FB_M2
EYA2	0.326489888955757	373.8883471946729	0.0	0.0	Male_FB_M1
FBN1	0.3209197519747128	373.65034552915296	0.0	0.0	Male_FB_M1
PHACTR3	0.3257082759744278	372.0203965557079	0.0	0.0	Male_FB_M4
PLEKHA5	0.3174438102457437	371.0126052820624	0.0	0.0	Male_FB_M2
ELMO1	0.3198249113344605	370.6778466421905	0.0	0.0	Male_FB_M2
SERPINE2	0.3151082376844138	370.5517432260185	0.0	0.0	Male_FB_M2
NR2F2	0.3156236537394577	370.1655856592985	0.0	0.0	Male_FB_M1
NBEA	0.3182669909996694	369.58843674551946	0.0	0.0	Male_FB_M2
TMEM108	0.3331751209019842	369.4986410493434	0.0	0.0	Male_FB_M1
RIMS2	0.3316980013292276	366.4369490771281	0.0	0.0	Male_FB_M1
SIM1	0.3263265233292018	363.8993353777968	0.0	0.0	Male_FB_M2
BASP1	0.3064781466634551	360.91909037321386	0.0	0.0	Male_FB_M3
CHN1	0.3111129524570425	360.87580452740417	0.0	0.0	Male_FB_M2
SLC5A3	0.3059892904366151	357.2612969015814	0.0	0.0	Male_FB_M7
TGFBR3	0.3075158737797076	357.20724114529014	0.0	0.0	Male_FB_M1
TAF4B	0.293750034190661	350.641718287498	0.0	0.0	Male_FB_M3
PAK3	0.3039074281398181	350.0509624983173	0.0	0.0	Male_FB_M1
MEIS1	0.3066831083971104	349.9913438777928	0.0	0.0	Male_FB_M2
FOXP1	0.3023878619131139	349.9203037220104	0.0	0.0	Male_FB_M1
PCLO	0.2952610819724099	349.3907492077748	0.0	0.0	Male_FB_M2
NEGR1	0.2994763613511491	348.4276957829644	0.0	0.0	Male_FB_M5
MYO1D	0.2963058920551099	346.6404854679253	0.0	0.0	Male_FB_M4
SOX5	0.3069961133113686	346.16663194171	0.0	0.0	Male_FB_M1
PDE3B	0.2940698589011785	338.149794434855	0.0	0.0	Male_FB_M2
CYP26B1	0.2886088601337825	337.8197270825658	0.0	0.0	Male_FB_M4
NTRK2	0.2870652217433845	337.3929580250877	0.0	0.0	Male_FB_M4
TLL1	0.3023841510744933	335.4077032236796	0.0	0.0	Male_FB_M7
STC2	0.2940904552670934	335.25619682828983	0.0	0.0	Male_FB_M1
LINC01133	0.2911173509478865	334.37720762255367	0.0	0.0	Male_FB_M1
STMN2	0.2925836540623914	334.28955419530695	0.0	0.0	Male_FB_M5
NR2F1-AS1	0.2932292623822594	331.9780664066552	0.0	0.0	Male_FB_M2
HMCN2	0.2952311473410469	331.9065026702483	0.0	0.0	Male_FB_M1
OSBP2	0.2829994683896029	330.6521394076723	0.0	0.0	Male_FB_M4
PTPRT	0.3083833127709354	329.6472473701823	0.0	0.0	Male_FB_M6
RBP5	0.2798480597248475	329.5226098414958	0.0	0.0	Male_FB_M6
NABP1	0.2786732833169758	325.27457417496566	0.0	0.0	Male_FB_M6
TGFBI	0.2688673401312428	320.5403249023065	0.0	0.0	Male_FB_M2
MSX1	0.2698380540594293	320.1654315835479	0.0	0.0	Male_FB_M3
SBSPON	0.2764831006108894	319.3423104857308	0.0	0.0	Male_FB_M2
GRIK2	0.2745744027951562	318.7806765772445	0.0	0.0	Male_FB_M2
PCDH17	0.2888512973273562	318.69516666229526	0.0	0.0	Male_FB_M6
MRPS6	0.2684636328877844	318.04909753110866	0.0	0.0	Male_FB_M7
PLXNA4	0.2781935963050846	316.48661156407144	0.0	0.0	Male_FB_M4
PBX1	0.2727810049656159	315.5911145650592	0.0	0.0	Male_FB_M2
BRINP3	0.3093664016732737	313.77661818131907	0.0	0.0	Male_FB_M2
F2R	0.262652158046655	312.2742643892508	0.0	0.0	Male_FB_M5
KCNK2	0.275365454052686	311.9985041217831	0.0	0.0	Male_FB_M4
G0S2	0.2755965943047435	308.90330327759966	0.0	0.0	Male_FB_M1
SLC7A14-AS1	0.2741180862699398	307.3983336766319	0.0	0.0	Male_FB_M1
LITAF	0.2599302399202297	306.9554149566524	0.0	0.0	Male_FB_M2
NLGN4X	0.2622251113118138	305.49768270853866	0.0	0.0	Male_FB_M2
HSPE1	0.2585274616611234	302.84650743896725	0.0	0.0	Male_FB_M3
SPRY1	0.2539812241922248	301.99612466553674	0.0	0.0	Male_FB_M5
AL512662.2	0.2682336922484789	300.78939647984464	0.0	0.0	Male_FB_M2
TBX3	0.257140952033605	299.70623555297186	0.0	0.0	Male_FB_M2
TCIM	0.2553497532491161	298.9350319508549	0.0	0.0	Male_FB_M2
COL15A1	0.2535308703797618	298.42413470536803	0.0	0.0	Male_FB_M5
NR2F2-AS1	0.2650554028872114	296.43761119467445	0.0	0.0	Male_FB_M1
GPRC5A	0.2522407767344238	296.0596625777682	0.0	0.0	Male_FB_M1
SGCG	0.2510354116131076	293.97750073009473	0.0	0.0	Male_FB_M4
OAF	0.2462156939081308	293.1597219561621	0.0	0.0	Male_FB_M1
IL6R-AS1	0.255388463871926	292.68814232365287	0.0	0.0	Male_FB_M3
MOXD1	0.2480025800322866	289.62148025315366	0.0	0.0	Male_FB_M2
TES	0.2472255671737855	288.9772165443489	0.0	0.0	Male_FB_M1
IL1R1	0.2463396126723215	288.6577270344968	0.0	0.0	Male_FB_M2
VGLL3	0.2489345678201422	288.5816066527205	0.0	0.0	Male_FB_M1
SHC3	0.254453912028213	288.1665819180006	0.0	0.0	Male_FB_M1
GRK3	0.245411842942161	284.4839395286512	0.0	0.0	Male_FB_M4
SLC8A1	0.2497501201109897	282.3110991327699	0.0	0.0	Male_FB_M1
ADGRD1	0.2446116333964537	281.1223193605408	0.0	0.0	Male_FB_M1
ALDH1A3	0.2365288084000641	279.26497557041785	0.0	0.0	Male_FB_M1
SELENOP	0.2426542766826608	278.4382315421897	0.0	0.0	Male_FB_M4
LRRC15	0.2368987711470815	278.4343067179892	0.0	0.0	Male_FB_M7
DOCK5	0.2419157901535438	277.8674663544566	0.0	0.0	Male_FB_M2
CPAMD8	0.2426546527283066	274.80682321404737	0.0	0.0	Male_FB_M2
OSR2	0.2260223336475375	267.85469054379666	0.0	0.0	Male_FB_M1
PDGFC	0.2311183383225823	267.0418695675343	0.0	0.0	Male_FB_M2
PRUNE2	0.2320130888883987	267.0255915640888	0.0	0.0	Male_FB_M1
TBX5	0.2350728722250073	262.7782218495469	0.0	0.0	Male_FB_M2
PTGER3	0.2237475608025265	258.8401645571705	0.0	0.0	Male_FB_M7
ARC	0.2206634866768508	258.3685471482037	0.0	0.0	Male_FB_M3
BMPR1B	0.2303924040561296	258.3615019092909	0.0	0.0	Male_FB_M4
KCNIP1	0.2342838904389616	258.0236156236404	0.0	0.0	Male_FB_M6
H2AFX	0.216010341257127	256.758383546976	0.0	0.0	Male_FB_M3
NECAB1	0.2194580430493973	256.0055004854347	0.0	0.0	Male_FB_M5
AKR1C1	0.2182037912964071	255.97480478753727	0.0	0.0	Male_FB_M1
RUNX3	0.2143610290875376	254.4207267858026	0.0	0.0	Male_FB_M3
CMKLR1	0.2149578310174817	251.0796697627213	0.0	0.0	Male_FB_M5
MARCH3	0.2112539647064747	250.07917650106305	0.0	0.0	Male_FB_M6
APBB1IP	0.2218118408386774	249.8734439708372	0.0	0.0	Male_FB_M1
NEU1	0.2099265870454299	249.68480288446847	0.0	0.0	Male_FB_M3
VCAM1	0.2135456469674652	249.5580143712544	0.0	0.0	Male_FB_M6
ENHO	0.2024709900230155	248.65215883051505	0.0	0.0	Male_FB_M4
CARMIL1	0.2144881567902916	246.8855875078094	0.0	0.0	Male_FB_M1
CCDC68	0.2192844130741726	246.6304616318206	0.0	0.0	Male_FB_M2
HS6ST3	0.2397611611112652	246.44527155523969	0.0	0.0	Male_FB_M8
LINC00968	0.2261084340202152	245.3614268054585	0.0	0.0	Male_FB_M2
GUCY1A2	0.2231163600298679	244.89592125547284	0.0	0.0	Male_FB_M1
SPOCK1	0.209955601436448	243.67421217704177	0.0	0.0	Male_FB_M1
IRAK2	0.2062595784829841	241.5081324674316	0.0	0.0	Male_FB_M3
CHL1	0.2116610509888286	239.45775760976215	0.0	0.0	Male_FB_M7
GRIA1	0.2159053895414281	237.0250145757298	0.0	0.0	Male_FB_M5
ANGPTL5	0.1968926655767254	236.333949925638	0.0	0.0	Male_FB_M8
RARB	0.210121287368684	235.8119206402322	0.0	0.0	Male_FB_M7
DIO2-AS1	0.207375474864368	235.5931748777977	0.0	0.0	Male_FB_M2
ARFGEF3	0.2007582307758757	235.28030466527812	0.0	0.0	Male_FB_M4
EYA1	0.2183271110598267	233.9431620891798	0.0	0.0	Male_FB_M2
FGF10	0.2029688417468525	231.36377270643828	0.0	0.0	Male_FB_M1
ZYX	0.1941428902764171	230.82798017138592	0.0	0.0	Male_FB_M1
CTSC	0.1941048658272153	227.97850731092484	0.0	0.0	Male_FB_M3
CADM1	0.1954050562357633	227.62518429000863	0.0	0.0	Male_FB_M3
TNFSF14	0.2060617397044173	226.9668394824993	0.0	0.0	Male_FB_M6
ARHGAP20	0.1976844179260236	224.1804199777434	0.0	0.0	Male_FB_M1
SYNPO2	0.1963680978154287	223.9529097981936	0.0	0.0	Male_FB_M1
SSC5D	0.1881514833281051	222.378226916354	0.0	0.0	Male_FB_M1
TFPI2	0.1995859871764764	221.9810044495677	0.0	0.0	Male_FB_M3
BST2	0.1881847498973108	221.9049960228275	0.0	0.0	Male_FB_M3
TFAP2A	0.190509113818262	221.84654598229508	0.0	0.0	Male_FB_M2
SCN4B	0.1997842937197673	220.87800100902453	0.0	0.0	Male_FB_M6
MARCKS	0.1889780011668601	220.75841987920907	0.0	0.0	Male_FB_M7
HSPB6	0.183456573862278	220.53172923374655	0.0	0.0	Male_FB_M1
RGS7	0.2008325080694331	220.2471021530293	0.0	0.0	Male_FB_M4
GRIK1	0.1998391492888401	220.19974761742827	0.0	0.0	Male_FB_M2
NEDD9	0.1889926794064354	219.23823945269027	0.0	0.0	Male_FB_M1
SHISA6	0.191305263169551	217.90521531032428	0.0	0.0	Male_FB_M1
PDE7B	0.193429680918551	217.34379785734652	0.0	0.0	Male_FB_M7
STMN1	0.1854503582300963	217.2572742421584	0.0	0.0	Male_FB_M4
MAP2	0.1900254345225739	214.30146414798963	0.0	0.0	Male_FB_M5
NIBAN1	0.1809308489358131	212.24386982037208	0.0	0.0	Male_FB_M1
AL365295.1	0.1844800793189181	211.9969305918676	0.0	0.0	Male_FB_M2
FOXF2	0.1803980636537063	211.805691611232	0.0	0.0	Male_FB_M1
HSD11B1	0.1843178737053814	211.37098380628592	0.0	0.0	Male_FB_M1
PCSK5	0.1830172661883282	211.2417319390856	0.0	0.0	Male_FB_M1
FGD4	0.1816347442640046	210.67336731466145	0.0	0.0	Male_FB_M1
DHRS3	0.1814860704299219	210.2196601881026	0.0	0.0	Male_FB_M1
MAP7	0.1778838633935282	209.9613878316613	0.0	0.0	Male_FB_M4
LINC02223	0.1946698098332322	209.64253549185537	0.0	0.0	Male_FB_M8
MAB21L1	0.1820558030948625	209.60482845961283	0.0	0.0	Male_FB_M1
KCNMA1	0.1830752568597008	206.2295137013396	0.0	0.0	Male_FB_M1
AGTR1	0.1739054499186622	203.8371672040709	0.0	0.0	Male_FB_M3
KALRN	0.184125831451858	203.5905709035676	0.0	0.0	Male_FB_M4
TRHDE	0.1795766760574844	203.57970964647205	0.0	0.0	Male_FB_M2
PDE5A	0.1763647112223348	202.7377820954025	0.0	0.0	Male_FB_M1
EPHX1	0.1701994720867276	202.73042988225257	0.0	0.0	Male_FB_M6
RETREG1	0.1729724696686704	202.2882675541196	0.0	0.0	Male_FB_M2
CPXM2	0.1716519153704299	201.31055770787088	0.0	0.0	Male_FB_M5
PALM	0.1712468854307653	201.2339863100746	0.0	0.0	Male_FB_M1
KCNN3	0.1742358555093206	200.18920067386088	0.0	0.0	Male_FB_M2
TBX2	0.171326427009723	199.6976128506022	0.0	0.0	Male_FB_M2
AL031668.2	0.1683073076282223	199.245816679713	0.0	0.0	Male_FB_M8
ACE	0.1671037721912016	198.2123476356756	0.0	0.0	Male_FB_M1
AC092422.1	0.1820889980269096	198.117830606112	0.0	0.0	Male_FB_M7
GNA14	0.1739806957063202	196.9871290442572	0.0	0.0	Male_FB_M2
IRX2	0.1669945650619452	196.7847797835472	0.0	0.0	Male_FB_M3
RUBCNL	0.1688702698299134	196.2466032177451	0.0	0.0	Male_FB_M1
ADAMTS8	0.1680191401433084	194.7963167260864	0.0	0.0	Male_FB_M2
KCTD12	0.164892687345517	194.50079503253812	0.0	0.0	Male_FB_M3
SLC10A6	0.1692874350802331	193.5487985954533	0.0	0.0	Male_FB_M2
PLXNC1	0.1681510498823236	191.3471114655961	0.0	0.0	Male_FB_M1
GASK1A	0.1660943989634425	190.66097437913248	0.0	0.0	Male_FB_M1
AC037198.1	0.1639078504553614	189.00044173391063	0.0	0.0	Male_FB_M2
PRKCA	0.1604954793692966	187.0523268625812	0.0	0.0	Male_FB_M2
MARK1	0.1580045746561512	185.50711360308145	0.0	0.0	Male_FB_M2
RERG	0.1637408528977813	185.3993103779687	0.0	0.0	Male_FB_M2
TMTC1	0.1595958331495475	184.64562811347915	0.0	0.0	Male_FB_M2
LIMS2	0.1562833745848262	184.64330860888057	0.0	0.0	Male_FB_M1
TBX15	0.1580205109887031	183.2835642706573	0.0	0.0	Male_FB_M5
IL11RA	0.1537947848475066	183.27250134870584	0.0	0.0	Male_FB_M3
CD70	0.1617132171025671	182.9803265519296	0.0	0.0	Male_FB_M8
EMILIN2	0.1542256698953678	182.9773169451565	0.0	0.0	Male_FB_M1
LMCD1	0.1570907552995517	182.82675571463557	0.0	0.0	Male_FB_M1
TMEM150C	0.1554881055591094	180.90217031275543	0.0	0.0	Male_FB_M6
C1orf21	0.1555340452977272	180.68931968320624	0.0	0.0	Male_FB_M1
CLEC2B	0.1510695375548944	179.60734513485866	0.0	0.0	Male_FB_M4
RUNX2	0.1588406721282217	179.59678703156186	0.0	0.0	Male_FB_M7
LINC01515	0.1601239146475941	178.84174620474354	0.0	0.0	Male_FB_M4
TMEM119	0.1487243245037807	178.3808794074166	0.0	0.0	Male_FB_M5
KCNB2	0.1726367727263932	178.16154918391186	0.0	0.0	Male_FB_M1
COL8A1	0.1604898870895557	178.10850421238183	0.0	0.0	Male_FB_M1
AC099489.1	0.1576824046246437	177.9609171518315	0.0	0.0	Male_FB_M2
PPDPFL	0.1580011745442395	177.29012617377185	0.0	0.0	Male_FB_M6
FRMD4A	0.156371019695042	177.28057257711592	0.0	0.0	Male_FB_M1
PPP1R13B	0.1503836901498004	177.1984475610744	0.0	0.0	Male_FB_M3
PPIF	0.14739408403102	177.05431009236716	0.0	0.0	Male_FB_M3
AC092957.1	0.1684912618279229	176.9609530437962	0.0	0.0	Male_FB_M8
EMCN	0.1530589983585594	176.13821835143364	0.0	0.0	Male_FB_M8
AP003351.1	0.1554950290042443	170.40118319589823	0.0	0.0	Male_FB_M4
AC007368.1	0.1566104000187853	170.31382460019717	0.0	0.0	Male_FB_M2
CNKSR2	0.1496986968652308	170.10981686738995	0.0	0.0	Male_FB_M8
PLA2G5	0.1531019968791551	169.91120889313854	0.0	0.0	Male_FB_M1
NHSL2	0.1464653466496772	169.3853099910285	0.0	0.0	Male_FB_M5
TMEM52	0.1420350882564069	169.04685138933	0.0	0.0	Male_FB_M4
ADAMTS19	0.1519789750476555	168.9581502998236	0.0	0.0	Male_FB_M1
BAG2	0.1412412492736451	168.54350571786668	0.0	0.0	Male_FB_M1
DLEU2	0.1445222114591806	168.4567205676246	0.0	0.0	Male_FB_M5
AR	0.1406874237121408	165.31211951686203	0.0	0.0	Male_FB_M1
FGFR2	0.144367255698963	165.06486096311906	0.0	0.0	Male_FB_M4
SLC39A8	0.1403086870089238	164.5155021590504	0.0	0.0	Male_FB_M3
HEYL	0.1413746149271773	164.0309581101302	0.0	0.0	Male_FB_M5
SORBS1	0.139587278150358	163.86789588584278	0.0	0.0	Male_FB_M2
RTN1	0.1492320938608048	163.3222396757717	0.0	0.0	Male_FB_M1
MLLT3	0.1417328196936508	163.0515169894544	0.0	0.0	Male_FB_M2
FABP5	0.1398323344959112	162.80345500833258	0.0	0.0	Male_FB_M2
COLGALT2	0.1439019614713397	162.30673569103212	0.0	0.0	Male_FB_M1
CRTAC1	0.1420033463226748	162.0630377243063	0.0	0.0	Male_FB_M3
LMOD1	0.1419779269389988	160.66593931988913	0.0	0.0	Male_FB_M1
MRTFB	0.1396061796220873	158.969976620114	0.0	0.0	Male_FB_M2
CD200R1	0.1458631503332668	157.8272874823655	0.0	0.0	Male_FB_M6
CITED4	0.1315147175985311	156.81532308361943	0.0	0.0	Male_FB_M2
FGF10-AS1	0.1361793159362788	154.0471288945714	0.0	0.0	Male_FB_M1
AC007952.4	0.1350509497471627	153.7198118700968	0.0	0.0	Male_FB_M3
TLR4	0.1290066284232355	152.5154334789947	0.0	0.0	Male_FB_M2
PAX1	0.1337915670388831	152.39324938592253	0.0	0.0	Male_FB_M3
DNAJA4	0.1283712158381775	150.23353672691044	0.0	0.0	Male_FB_M3
CKS2	0.1266070637613394	150.0340985437797	0.0	0.0	Male_FB_M3
SFMBT2	0.1346365244709079	149.451275364181	0.0	0.0	Male_FB_M1
LYPLAL1-AS1	0.1341980621067003	149.07196928161952	0.0	0.0	Male_FB_M5
HOOK1	0.1272210842969124	148.75149280782534	0.0	0.0	Male_FB_M2
LINC01829	0.1319140998018644	147.4151185512173	0.0	0.0	Male_FB_M2
KCNAB1	0.1283841653125036	147.3387881229094	0.0	0.0	Male_FB_M1
SNAI1	0.1220158660124617	145.47690843183128	0.0	0.0	Male_FB_M3
LNX1	0.1235832708626471	145.4143656821481	0.0	0.0	Male_FB_M4
GPRC5D-AS1	0.1270557598731189	145.37785269877216	0.0	0.0	Male_FB_M1
FAM198B-AS1	0.1290470366514975	145.16362109120092	0.0	0.0	Male_FB_M2
STXBP6	0.1265981686305596	144.23913767401288	0.0	0.0	Male_FB_M2
RFLNB	0.1178858466448897	144.0347359667515	0.0	0.0	Male_FB_M7
AC005906.2	0.1352084984888664	143.4556120409184	0.0	0.0	Male_FB_M1
AC093772.1	0.1281005125936591	142.84225074387615	0.0	0.0	Male_FB_M2
CLEC12A	0.1226322797350257	141.8698006052962	0.0	0.0	Male_FB_M4
TOX2	0.1268209929273526	141.74574717293314	0.0	0.0	Male_FB_M2
FMNL3	0.121652471973381	141.2823233423042	0.0	0.0	Male_FB_M5
ABCC1	0.1218020978208783	140.95515558393757	0.0	0.0	Male_FB_M1
ST6GALNAC3	0.1286706843545168	140.138819053138	0.0	0.0	Male_FB_M2
TMEFF2	0.1318365624720495	139.97047496116073	0.0	0.0	Male_FB_M6
AC087564.1	0.1256249454694504	138.7858658200651	0.0	0.0	Male_FB_M2
ANKRD29	0.1217640551119131	138.76387644314974	0.0	0.0	Male_FB_M2
ABLIM3	0.121983234658593	138.66155422675132	0.0	0.0	Male_FB_M2
NEXN	0.1166776642611931	137.46458454372566	0.0	0.0	Male_FB_M1
SORBS2	0.1219967550233203	137.10734508513514	0.0	0.0	Male_FB_M1
FOXQ1	0.1162368799493183	136.69491421361312	0.0	0.0	Male_FB_M2
MID1	0.1171483853576806	135.85991572804627	0.0	0.0	Male_FB_M2
APLNR	0.1269143613572428	135.648531674086	0.0	0.0	Male_FB_M6
KCNIP4	0.127470929341231	135.4663951616197	0.0	0.0	Male_FB_M7
DOCK3	0.1162438340286315	134.81515291248576	0.0	0.0	Male_FB_M1
ASIC2	0.1228842614155426	133.6624104806704	0.0	0.0	Male_FB_M8
FAM214A	0.1124217648689884	132.81989803654335	0.0	0.0	Male_FB_M4
SERPINE3	0.1122435773492708	131.50109452888535	0.0	0.0	Male_FB_M3
AL109930.1	0.1140170202221008	129.9529021882242	0.0	0.0	Male_FB_M1
AC026316.5	0.1177750650233319	128.9655544149119	0.0	0.0	Male_FB_M2
CLIP1	0.1099531184533999	128.76250406749202	0.0	0.0	Male_FB_M1
HSPB7	0.1078624480316686	128.022409419052	0.0	0.0	Male_FB_M4
LINC02185	0.1115569073093492	127.8406784141415	0.0	0.0	Male_FB_M2
PGM2L1	0.1076298468212894	126.4089649723346	0.0	0.0	Male_FB_M1
KCNA1	0.1113811014392928	126.30561911787994	0.0	0.0	Male_FB_M1
BIN1	0.1036029232665059	126.19464138727407	0.0	0.0	Male_FB_M1
LINGO2	0.1170381406843221	125.73012775863376	0.0	0.0	Male_FB_M1
HOXA10	0.1058116378985097	124.21930815114538	0.0	0.0	Male_FB_M2
SIX1	0.1094102603947745	123.43749161990247	0.0	0.0	Male_FB_M1
COL8A2	0.1023182879824555	123.42672019656224	0.0	0.0	Male_FB_M7
SLC6A4	0.1031907082947898	120.78031157630022	0.0	0.0	Male_FB_M5
PENK	0.1052257082370328	120.29983522007008	0.0	0.0	Male_FB_M2
WNT16	0.1031375269745562	119.90495323383256	0.0	0.0	Male_FB_M4
MAOA	0.1056220508598492	119.7466899289536	0.0	0.0	Male_FB_M2
SERPINB6	0.1016653877520918	119.6904682886292	0.0	0.0	Male_FB_M1
HOXC10	0.1018944790672473	119.17996730524445	0.0	0.0	Male_FB_M1
BMPER	0.1065446895691615	119.01801606590256	0.0	0.0	Male_FB_M4
NPAS3	0.1043012736408572	118.60316925785968	0.0	0.0	Male_FB_M4
KDR	0.1063394726376324	117.93425171342696	0.0	0.0	Male_FB_M1
GRK5	0.1017828474653627	117.79929547601051	0.0	0.0	Male_FB_M1
MRVI1	0.1005532490856804	114.69514966558852	0.0	0.0	Male_FB_M2
IRX1	0.0961369356208	114.42332679531007	0.0	0.0	Male_FB_M8
MN1	0.0987742132665623	114.06963460945524	0.0	0.0	Male_FB_M1
HGF	0.0992409132089406	113.29292765290798	0.0	0.0	Male_FB_M2
BCHE	0.0995448848185603	111.8373336656833	0.0	0.0	Male_FB_M7
AC233296.1	0.0996166184108111	110.71377227739929	0.0	0.0	Male_FB_M2
RASL12	0.0932179406585101	110.46361794712348	0.0	0.0	Male_FB_M1
TBX5-AS1	0.0959571925963935	110.07355604529934	0.0	0.0	Male_FB_M2
HOXB3	0.0984943958234413	109.6140382619964	0.0	0.0	Male_FB_M7
TMEM158	0.0938747812509848	108.96527711967452	0.0	0.0	Male_FB_M4
HEY1	0.0927703400720734	108.16993357877682	0.0	0.0	Male_FB_M5
HOXC8	0.0957158234260978	108.1431790619535	0.0	0.0	Male_FB_M7
DLGAP1	0.0998416384403204	108.1252767887895	0.0	0.0	Male_FB_M4
GALNT10	0.0939990486811395	108.07465905708194	0.0	0.0	Male_FB_M1
THUMPD3-AS1	0.0914969127476198	107.40542712040968	0.0	0.0	Male_FB_M3
KIAA1324L	0.0923974486773001	107.37971007313024	0.0	0.0	Male_FB_M4
EHD3	0.0905540594272518	106.15525662653462	0.0	0.0	Male_FB_M2
SERTAD4	0.090422602121203	105.24447629009856	0.0	0.0	Male_FB_M7
HS3ST3A1	0.0926238734346811	104.5064465503082	0.0	0.0	Male_FB_M5
PAPLN	0.0906580536417403	104.35509582735592	0.0	0.0	Male_FB_M6
KCTD16	0.0961080854340896	104.13905906790546	0.0	0.0	Male_FB_M4
SKAP2	0.0950048558466503	103.67882196067517	0.0	0.0	Male_FB_M5
CC2D2A	0.0898448921102669	103.66076667308126	0.0	0.0	Male_FB_M2
CX3CL1	0.0890548315103284	103.57677547704496	0.0	0.0	Male_FB_M6
AL592156.2	0.0960087370224588	103.5656005562136	0.0	0.0	Male_FB_M1
ZNF804B	0.1053080478082697	103.44168277274797	0.0	0.0	Male_FB_M6
ADAM22	0.0875196920525222	102.0895038656055	0.0	0.0	Male_FB_M4
TMEM98	0.0850275096742228	101.88249667538824	0.0	0.0	Male_FB_M4
TSPAN11	0.0867723572980972	100.25949958904444	0.0	0.0	Male_FB_M5
TRIM9	0.0880573309923167	100.1018075585964	0.0	0.0	Male_FB_M1
APBA2	0.0906428937446045	99.2254089214152	0.0	0.0	Male_FB_M2
FHAD1	0.0841861324148324	98.68499656629665	0.0	0.0	Male_FB_M5
ITGB8	0.0852160467395578	97.84245852850316	0.0	0.0	Male_FB_M2
TENT5C	0.0819108829755758	97.60895086722589	0.0	0.0	Male_FB_M3
LINC01117	0.089997902001684	96.52193616244077	0.0	0.0	Male_FB_M7
GALNT3	0.0846148722334809	96.0896865723235	0.0	0.0	Male_FB_M2
HR	0.0795710292892678	95.52119235165549	0.0	0.0	Male_FB_M2
